id,sporsmal_id,emne_id
82764,24108,31
82765,24108,32
82766,24108,52
82767,24108,135
82768,24108,183
82769,24108,184
82770,24108,205
82761,24115,6
82762,24115,121
82758,24117,2
82759,24117,106
82760,24117,189
82753,24120,32
82754,24120,61
82755,24120,62
82756,24120,63
82757,24120,159
82749,24121,11
82750,24121,14
82751,24121,49
82752,24121,61
82747,24122,10
82748,24122,186
82714,24124,61
82715,24124,62
82716,24124,63
82713,24125,61
82711,24126,10
82712,24126,186
82709,24128,31
82710,24128,32
82705,24129,38
82706,24129,52
82707,24129,136
82708,24129,184
82704,24130,163
82700,24131,8
82701,24131,52
82702,24131,92
82703,24131,184
82697,24132,6
82698,24132,45
82699,24132,121
82694,24133,22
82695,24133,163
82696,24133,168
82687,24134,4
82688,24134,52
82689,24134,58
82690,24134,71
82691,24134,135
82692,24134,184
82693,24134,187
82684,24135,2
82685,24135,106
82686,24135,109
82679,24137,5
82680,24137,44
82681,24137,94
82682,24137,95
82683,24137,155
82670,24139,5
82671,24139,44
82672,24139,61
82673,24139,62
82674,24139,63
82675,24139,64
82676,24139,94
82677,24139,95
82678,24139,155
82668,24144,155
82669,24144,184
82659,24153,11
82660,24153,40
82661,24153,41
82662,24153,141
82656,24158,10
82657,24158,61
82658,24158,186
82651,24159,10
82652,24159,61
82653,24159,62
82654,24159,63
82655,24159,211
83209,24160,22
83210,24160,59
83211,24160,163
83212,24160,177
83200,24161,6
83201,24161,25
83202,24161,70
83203,24161,80
83204,24161,81
83205,24161,122
83206,24161,126
83207,24161,151
83208,24161,187
83194,24162,4
83195,24162,71
83196,24162,74
83197,24162,113
83198,24162,119
83199,24162,178
83193,24163,59
83191,24164,113
83192,24164,114
83186,24165,4
83187,24165,71
83188,24165,83
83189,24165,113
83190,24165,187
83182,24166,4
83183,24166,71
83184,24166,113
83185,24166,119
83176,24167,2
83177,24167,5
83178,24167,94
83179,24167,95
83180,24167,106
83181,24167,109
82648,24175,2
82649,24175,106
82650,24175,109
82663,24176,10
82664,24176,98
82665,24176,113
82666,24176,155
82667,24176,186
82743,24177,2
82744,24177,47
82745,24177,106
82746,24177,189
82643,24179,18
82644,24179,40
82645,24179,41
82646,24179,42
82647,24179,184
82616,24183,31
82617,24183,32
82618,24183,33
82619,24183,183
82613,24188,46
82614,24188,52
82615,24188,184
82604,24189,2
82605,24189,3
82606,24189,20
82607,24189,80
82608,24189,81
82609,24189,82
82610,24189,97
82611,24189,113
82612,24189,187
82600,24193,59
82601,24193,60
82602,24193,93
82603,24193,163
82595,24196,50
82596,24196,83
82597,24196,98
82598,24196,113
82599,24196,187
82589,24197,2
82590,24197,10
82591,24197,47
82592,24197,106
82593,24197,189
82594,24197,211
82583,24199,2
82584,24199,106
82585,24199,111
82586,24199,143
82587,24199,146
82588,24199,189
82577,24201,20
82578,24201,22
82579,24201,99
82580,24201,113
82581,24201,163
82582,24201,174
82570,24202,20
82571,24202,46
82572,24202,69
82573,24202,83
82574,24202,97
82575,24202,113
82576,24202,187
82567,24203,2
82568,24203,106
82569,24203,107
102290,24222,2
102291,24222,4
102292,24222,21
102293,24222,74
102294,24222,75
102295,24222,106
102296,24222,111
102297,24222,139
102298,24222,189
82547,24237,10
82548,24237,38
82549,24237,136
82550,24237,138
82551,24237,184
82552,24237,211
82541,24244,57
82542,24244,58
82543,24244,83
82544,24244,184
82545,24244,187
82546,24244,220
82536,24246,32
82537,24246,35
82538,24246,45
82539,24246,46
82540,24246,159
82563,24251,4
82564,24251,71
82565,24251,98
82566,24251,113
82561,24255,21
82562,24255,139
102287,24260,20
102288,24260,113
102289,24260,184
102283,24261,22
102284,24261,32
102285,24261,159
102286,24261,163
82494,24266,4
82495,24266,21
82496,24266,74
82497,24266,139
82498,24266,190
82492,24273,23
82493,24273,139
82488,24275,59
82489,24275,61
82490,24275,188
82491,24275,193
102277,24287,5
102278,24287,7
102279,24287,18
102280,24287,49
102281,24287,61
102282,24287,184
82482,24294,31
82483,24294,32
82484,24294,52
82485,24294,135
82486,24294,183
82487,24294,184
82475,24296,4
82476,24296,5
82477,24296,21
82478,24296,74
82479,24296,139
82480,24296,190
82481,24296,205
82471,24298,23
82472,24298,46
82473,24298,139
82474,24298,196
82529,24307,4
82530,24307,52
82531,24307,58
82532,24307,71
82533,24307,135
82534,24307,184
82535,24307,187
82469,24315,11
82470,24315,141
82467,24316,143
82468,24316,146
82464,24319,2
82465,24319,106
82466,24319,109
82462,24320,45
82463,24320,139
82461,24321,46
83058,24326,4
83059,24326,21
83060,24326,71
83061,24326,74
83062,24326,75
83063,24326,139
83064,24326,190
83050,24327,4
83051,24327,21
83052,24327,71
83053,24327,74
83054,24327,75
83055,24327,139
83056,24327,178
83057,24327,190
83048,24328,40
83049,24328,41
83046,24329,136
83047,24329,184
83039,24330,4
83040,24330,21
83041,24330,71
83042,24330,74
83043,24330,75
83044,24330,139
83045,24330,190
83037,24331,4
83038,24331,71
83029,24332,10
83030,24332,11
83031,24332,16
83032,24332,19
83033,24332,61
83034,24332,64
83035,24332,141
83036,24332,211
82739,24334,5
82740,24334,7
82741,24334,10
82742,24334,186
82736,24335,61
82737,24335,62
82738,24335,63
82733,24336,61
82734,24336,62
82735,24336,63
82730,24337,46
82731,24337,52
82732,24337,184
82728,24338,59
82729,24338,193
82724,24339,18
82725,24339,151
82726,24339,154
82727,24339,184
82721,24340,2
82722,24340,106
82723,24340,107
82717,24341,38
82718,24341,136
82719,24341,138
82720,24341,184
82452,24344,51
82453,24344,155
82445,24350,5
82446,24350,11
82447,24350,18
82448,24350,94
82449,24350,95
82450,24350,141
82451,24350,184
82553,24357,28
82554,24357,61
82555,24357,65
82556,24357,151
82557,24357,163
82558,24357,167
82559,24357,200
82560,24357,203
82439,24359,6
82440,24359,31
82441,24359,32
82442,24359,33
82443,24359,127
82444,24359,158
82435,24360,10
82436,24360,61
82437,24360,66
82438,24360,186
82404,24361,21
82405,24361,59
82406,24361,139
82398,24365,2
82399,24365,37
82400,24365,106
82401,24365,134
82402,24365,184
82403,24365,189
82395,24366,10
82396,24366,11
82397,24366,141
82394,24367,10
82387,24370,31
82388,24370,32
82389,24370,49
82390,24370,52
82391,24370,61
82392,24370,183
82393,24370,184
82383,24371,80
82384,24371,184
82385,24371,187
82386,24371,220
82335,24376,11
82641,24383,10
82642,24383,186
82636,24384,23
82637,24384,38
82638,24384,136
82639,24384,139
82640,24384,184
82631,24385,23
82632,24385,46
82633,24385,129
82634,24385,132
82635,24385,139
82630,24386,10
82624,24387,10
82625,24387,48
82626,24387,61
82627,24387,62
82628,24387,63
82629,24387,64
82622,24388,23
82623,24388,139
82620,24389,10
82621,24389,186
82378,24396,1
82379,24396,23
82380,24396,105
82381,24396,139
82374,24404,11
82375,24404,16
82376,24404,19
82377,24404,141
82370,24406,2
82371,24406,47
82372,24406,106
82373,24406,189
82528,24409,163
82433,24420,10
82434,24420,186
82382,24424,8
82333,24425,59
82334,24425,60
82366,24428,8
82367,24428,45
82368,24428,143
82369,24428,146
82363,24429,21
82364,24429,59
82365,24429,139
82331,24431,143
82332,24431,147
82327,24435,4
82328,24435,71
82329,24435,83
82330,24435,187
82321,24441,2
82322,24441,21
82323,24441,47
82324,24441,106
82325,24441,139
82326,24441,189
82319,24444,8
82320,24444,9
82315,24446,22
82316,24446,139
82317,24446,163
82318,24446,168
82310,24447,6
82311,24447,40
82312,24447,41
82313,24447,43
82314,24447,125
82304,24448,2
82305,24448,106
82306,24448,111
82307,24448,143
82308,24448,146
82309,24448,189
82302,24449,46
82303,24449,69
82298,24451,2
82299,24451,47
82300,24451,106
82301,24451,189
82179,24470,31
82180,24470,32
82525,24473,22
82526,24473,163
82527,24473,173
82518,24474,20
82519,24474,46
82520,24474,69
82521,24474,83
82522,24474,97
82523,24474,113
82524,24474,187
82515,24475,31
82516,24475,32
82517,24475,33
82511,24476,46
82512,24476,69
82513,24476,184
82514,24476,220
82508,24477,46
82509,24477,52
82510,24477,184
82502,24478,10
82503,24478,11
82504,24478,31
82505,24478,32
82506,24478,141
82507,24478,211
82499,24479,22
82500,24479,163
82501,24479,168
82277,24483,58
82278,24483,187
82272,24487,10
82273,24487,80
82274,24487,82
82275,24487,187
82276,24487,211
82270,24488,21
82271,24488,139
82263,24492,5
82264,24492,24
82265,24492,40
82266,24492,44
82267,24492,94
82268,24492,95
82269,24492,155
82294,24502,61
82295,24502,62
82296,24502,63
82297,24502,188
82290,24503,61
82291,24503,62
82292,24503,63
82293,24503,65
82361,24504,31
82362,24504,32
82289,24505,32
82459,24506,59
82460,24506,193
82454,24507,59
82455,24507,60
82456,24507,163
82457,24507,193
82458,24507,200
82279,24508,22
82280,24508,39
82281,24508,59
82282,24508,151
82283,24508,163
82284,24508,167
82285,24508,177
82286,24508,184
82287,24508,200
82288,24508,221
82260,24509,2
82261,24509,106
82262,24509,107
82255,24510,2
82256,24510,49
82257,24510,61
82258,24510,106
82259,24510,107
82254,24514,10
82251,24515,2
82252,24515,106
82253,24515,107
102268,24517,6
102269,24517,32
102270,24517,36
102271,24517,70
102272,24517,80
102273,24517,122
102274,24517,126
102275,24517,187
102276,24517,191
82223,24518,2
82224,24518,106
82225,24518,189
82221,24519,8
82222,24519,92
82212,24520,2
82213,24520,4
82214,24520,21
82215,24520,47
82216,24520,74
82217,24520,75
82218,24520,106
82219,24520,139
82220,24520,189
82210,24521,11
82211,24521,141
82206,24523,31
82207,24523,32
82208,24523,158
82209,24523,212
82203,24525,6
82204,24525,68
82205,24525,142
82202,24543,59
82173,24545,46
82174,24545,69
82175,24545,80
82176,24545,82
82177,24545,83
82178,24545,187
82191,24547,22
82192,24547,31
82193,24547,32
82194,24547,33
82195,24547,163
82196,24547,172
82197,24548,6
82198,24548,32
82199,24548,36
82200,24548,127
82201,24548,159
82186,24550,5
82187,24550,7
82188,24550,31
82189,24550,32
82190,24550,158
82181,24554,18
82182,24554,38
82183,24554,136
82184,24554,138
82185,24554,184
82169,24561,61
82170,24561,62
82171,24561,63
82172,24561,188
82164,24562,8
82165,24562,22
82166,24562,139
82167,24562,163
82168,24562,168
82161,24563,61
82162,24563,62
82163,24563,63
82160,24564,61
82155,24565,5
82156,24565,61
82157,24565,64
82158,24565,94
82159,24565,95
82149,24566,31
82150,24566,32
82151,24566,52
82152,24566,135
82153,24566,183
82154,24566,184
82145,24567,5
82146,24567,7
82147,24567,10
82148,24567,186
82139,24568,2
82140,24568,11
82141,24568,14
82142,24568,47
82143,24568,106
82144,24568,189
82136,24570,2
82137,24570,106
82138,24570,109
82129,24578,11
82130,24578,12
82131,24578,16
82123,24581,11
82124,24581,17
82125,24581,18
82126,24581,40
82127,24581,141
82128,24581,184
82113,24605,5
82114,24605,18
82115,24605,113
82116,24605,184
82108,24607,6
82109,24607,53
82110,24607,58
82111,24607,142
82112,24607,187
82105,24608,80
82106,24608,187
82107,24608,191
82101,24609,31
82102,24609,32
82103,24609,61
82104,24609,158
82098,24610,32
82099,24610,143
82100,24610,145
82089,24612,11
82090,24612,17
82091,24612,38
82092,24612,40
82093,24612,41
82094,24612,43
82095,24612,136
82096,24612,141
82097,24612,184
82086,24613,21
82087,24613,59
82088,24613,139
82429,24619,2
82430,24619,47
82431,24619,106
82432,24619,189
82418,24620,4
82419,24620,20
82420,24620,22
82421,24620,74
82422,24620,75
82423,24620,83
82424,24620,99
82425,24620,113
82426,24620,163
82427,24620,174
82428,24620,187
82417,24621,59
82414,24622,2
82415,24622,106
82416,24622,189
82413,24623,59
82409,24624,2
82410,24624,47
82411,24624,106
82412,24624,189
82407,24625,59
82408,24625,193
81995,24630,22
81996,24630,31
81997,24630,32
81998,24630,163
81999,24630,171
82000,24630,183
82053,24631,21
82054,24631,113
82055,24631,139
82049,24632,10
82050,24632,20
82051,24632,113
82052,24632,211
82359,24636,163
82360,24636,180
82353,24637,11
82354,24637,18
82355,24637,44
82356,24637,141
82357,24637,155
82358,24637,184
82349,24638,4
82350,24638,59
82351,24638,60
82352,24638,74
82345,24639,31
82346,24639,32
82347,24639,33
82348,24639,183
82341,24640,8
82342,24640,46
82343,24640,184
82344,24640,220
82336,24641,58
82337,24641,111
82338,24641,143
82339,24641,145
82340,24641,187
102265,24642,11
102266,24642,16
102267,24642,19
82048,24643,8
82045,24645,40
82046,24645,41
82047,24645,43
82036,24649,4
82037,24649,5
82038,24649,71
82039,24649,205
82031,24652,10
82032,24652,38
82033,24652,136
82034,24652,184
82035,24652,211
81992,24653,10
81993,24653,61
81994,24653,211
82132,24662,24
82133,24662,40
82134,24662,45
82135,24662,61
82120,24663,61
82121,24663,64
82122,24663,66
82083,24664,20
82084,24664,61
82085,24664,113
82079,24665,21
82080,24665,23
82081,24665,59
82082,24665,139
82023,24667,2
82024,24667,23
82025,24667,47
82026,24667,106
82027,24667,139
82028,24667,143
82029,24667,147
82030,24667,189
81985,24675,52
81986,24675,58
81987,24675,113
81988,24675,114
81989,24675,135
81990,24675,184
81991,24675,187
81982,24676,61
81983,24676,62
81984,24676,63
81981,24678,4
81978,24680,1
81979,24680,40
81980,24680,105
81973,24681,10
81974,24681,48
81975,24681,61
81976,24681,62
81977,24681,63
81969,24682,8
81970,24682,22
81971,24682,163
81972,24682,171
81967,24685,61
81968,24685,188
81949,24692,6
81950,24692,68
81947,24698,31
81948,24698,32
82117,24704,53
82118,24704,58
82119,24704,187
81964,24705,21
81965,24705,46
81966,24705,139
81958,24707,10
81959,24707,24
81960,24707,40
81961,24707,61
81962,24707,65
81963,24707,186
81951,24708,37
81952,24708,40
81953,24708,41
81954,24708,42
81955,24708,52
81956,24708,135
81957,24708,184
82040,24709,2
82041,24709,5
82042,24709,94
82043,24709,106
82044,24709,109
81919,24712,10
81920,24712,211
81914,24713,10
81915,24713,18
81916,24713,38
81917,24713,136
81918,24713,184
81911,24714,163
81912,24714,167
81913,24714,200
81908,24716,4
81909,24716,71
81910,24716,73
81901,24717,4
81902,24717,74
81903,24717,75
81904,24717,80
81905,24717,83
81906,24717,187
81907,24717,191
81894,24718,10
81895,24718,18
81896,24718,38
81897,24718,40
81898,24718,41
81899,24718,136
81900,24718,184
81893,24719,61
81889,24720,2
81890,24720,47
81891,24720,106
81892,24720,189
81884,24721,20
81885,24721,21
81886,24721,99
81887,24721,113
81888,24721,139
81880,24722,22
81881,24722,163
81882,24722,172
81883,24722,174
81874,24724,5
81875,24724,61
81876,24724,62
81877,24724,63
81878,24724,64
81879,24724,94
81871,24726,61
81872,24726,62
81873,24726,63
81866,24727,4
81867,24727,23
81868,24727,71
81869,24727,73
81870,24727,139
81863,24728,61
81864,24728,62
81865,24728,63
81859,24729,23
81860,24729,112
81861,24729,113
81862,24729,139
81854,24730,10
81855,24730,48
81856,24730,61
81857,24730,62
81858,24730,63
81853,24731,61
82250,24738,8
82248,24739,8
82249,24739,91
82240,24740,6
82241,24740,11
82242,24740,68
82243,24740,105
82244,24740,141
82245,24740,163
82246,24740,167
82247,24740,200
82237,24741,11
82238,24741,16
82239,24741,19
82234,24742,18
82235,24742,59
82236,24742,184
82229,24743,8
82230,24743,92
82231,24743,114
82232,24743,184
82233,24743,220
82227,24744,8
82228,24744,91
82226,24745,8
82898,24746,31
82899,24746,32
82900,24746,183
82891,24747,18
82892,24747,31
82893,24747,32
82894,24747,33
82895,24747,45
82896,24747,105
82897,24747,184
82886,24748,4
82887,24748,21
82888,24748,71
82889,24748,72
82890,24748,139
82881,24749,18
82882,24749,22
82883,24749,163
82884,24749,174
82885,24749,184
82875,24750,31
82876,24750,32
82877,24750,52
82878,24750,135
82879,24750,183
82880,24750,184
82871,24751,23
82872,24751,46
82873,24751,139
82874,24751,196
82866,24752,24
82867,24752,32
82868,24752,35
82869,24752,40
82870,24752,159
82076,24883,61
82077,24883,62
82078,24883,63
82074,24884,185
82075,24884,187
82071,24885,4
82072,24885,74
82073,24885,167
82067,24886,113
82068,24886,114
82069,24886,184
82070,24886,220
82061,24887,23
82062,24887,40
82063,24887,41
82064,24887,139
82065,24887,151
82066,24887,221
82059,24888,58
82060,24888,187
82056,24889,21
82057,24889,139
82058,24889,163
82021,25005,5
82022,25005,7
82014,25007,44
82015,25007,50
82016,25007,57
82017,25007,58
82018,25007,83
82019,25007,155
82020,25007,187
82010,25008,22
82011,25008,163
82012,25008,174
82013,25008,200
82007,25009,52
82008,25009,135
82009,25009,184
82005,25010,6
82006,25010,142
82003,25011,5
82004,25011,7
82001,25012,6
82002,25012,67
81945,25013,136
81946,25013,184
81940,25014,20
81941,25014,59
81942,25014,60
81943,25014,99
81944,25014,113
81937,25015,10
81938,25015,58
81939,25015,187
81932,25016,5
81933,25016,7
81934,25016,52
81935,25016,184
81936,25016,220
81925,25017,2
81926,25017,5
81927,25017,44
81928,25017,94
81929,25017,106
81930,25017,155
81931,25017,189
81921,25018,2
81922,25018,47
81923,25018,106
81924,25018,189
81850,25020,10
81851,25020,61
81852,25020,211
81849,25021,40
81847,25022,40
81848,25022,41
81845,25023,10
81846,25023,211
81843,25024,113
81844,25024,114
81841,25025,112
81842,25025,113
81834,25026,5
81835,25026,24
81836,25026,40
81837,25026,44
81838,25026,94
81839,25026,95
81840,25026,155
81833,25027,10
81827,25029,38
81828,25029,83
81829,25029,136
81830,25029,138
81831,25029,184
81832,25029,187
81819,25030,31
81820,25030,32
81821,25030,52
81822,25030,58
81823,25030,135
81824,25030,183
81825,25030,184
81826,25030,187
81814,25031,8
81815,25031,22
81816,25031,91
81817,25031,163
81818,25031,173
81809,25032,49
81810,25032,52
81811,25032,61
81812,25032,135
81813,25032,184
81803,25033,31
81804,25033,32
81805,25033,42
81806,25033,52
81807,25033,135
81808,25033,184
81799,25034,46
81800,25034,69
81801,25034,83
81802,25034,187
81793,25035,38
81794,25035,83
81795,25035,136
81796,25035,138
81797,25035,184
81798,25035,187
81789,25036,22
81790,25036,139
81791,25036,163
81792,25036,168
102494,25191,8
102495,25191,45
102496,25191,92
102497,25191,114
102489,25192,83
102490,25192,87
102491,25192,88
102492,25192,187
102493,25192,223
86570,25264,21
86571,25264,113
86572,25264,139
86567,25351,52
86568,25351,135
86569,25351,184
86561,25362,10
86562,25362,18
86563,25362,52
86564,25362,135
86565,25362,184
86566,25362,186
86559,25365,61
86560,25365,65
86557,25368,23
86558,25368,139
86550,25369,11
86551,25369,18
86552,25369,20
86553,25369,97
86554,25369,113
86555,25369,141
86556,25369,184
86543,25371,37
86544,25371,40
86545,25371,41
86546,25371,43
86547,25371,61
86548,25371,134
86549,25371,184
86541,25374,18
86542,25374,184
86535,25389,2
86536,25389,106
86537,25389,111
86538,25389,112
86539,25389,113
86540,25389,189
86531,25390,10
86532,25390,61
86533,25390,64
86534,25390,186
86526,25391,59
86527,25391,60
86528,25391,80
86529,25391,187
86530,25391,191
86523,25392,2
86524,25392,106
86525,25392,107
86521,25394,61
86522,25394,62
86518,25399,41
86519,25399,61
86520,25399,62
86516,25401,21
86517,25401,139
86513,25402,2
86514,25402,106
86515,25402,107
86504,25407,2
86505,25407,4
86506,25407,47
86507,25407,74
86508,25407,106
86509,25407,107
86510,25407,178
86511,25407,189
86512,25413,40
86501,25426,18
86502,25426,52
86503,25426,184
86497,25427,11
86498,25427,12
86499,25427,18
86500,25427,184
86454,25437,23
86455,25437,52
86456,25437,136
86457,25437,139
86458,25437,184
86447,25439,2
86448,25439,59
86449,25439,83
86450,25439,106
86451,25439,107
86452,25439,187
86453,25439,193
86442,25440,5
86443,25440,10
86444,25440,49
86445,25440,61
86446,25440,186
86436,25441,29
86437,25441,61
86438,25441,62
86439,25441,63
86440,25441,151
86441,25441,203
86431,25444,4
86432,25444,5
86433,25444,74
86434,25444,190
86435,25444,205
86428,25445,52
86429,25445,136
86430,25445,184
86425,25446,5
86426,25446,143
86427,25446,145
86420,25449,6
86421,25449,51
86422,25449,121
86423,25449,155
86424,25449,157
86414,25450,2
86415,25450,31
86416,25450,32
86417,25450,47
86418,25450,106
86419,25450,189
86413,25452,139
86408,25453,4
86409,25453,5
86410,25453,74
86411,25453,190
86412,25453,205
86405,25454,31
86406,25454,32
86407,25454,158
86392,25467,2
86393,25467,47
86394,25467,106
86395,25467,189
86402,25484,11
86403,25484,14
86404,25484,16
86396,25485,10
86397,25485,11
86398,25485,16
86399,25485,37
86400,25485,184
86401,25485,211
86492,25486,61
86493,25486,62
86494,25486,63
86495,25486,184
86496,25486,220
86382,25487,23
86383,25487,37
86384,25487,52
86385,25487,136
86386,25487,139
86387,25487,184
86343,25491,10
86344,25491,52
86345,25491,184
86342,25494,46
86336,25495,21
86337,25495,139
86338,25495,143
86339,25495,163
86340,25495,165
86341,25495,200
86333,25496,22
86334,25496,163
86335,25496,168
86329,25500,2
86330,25500,106
86331,25500,111
86332,25500,189
86325,25504,10
86326,25504,49
86327,25504,61
86328,25504,186
86321,25524,61
86313,25527,10
86314,25527,48
86315,25527,52
86316,25527,61
86317,25527,62
86318,25527,63
86319,25527,135
86320,25527,184
86309,25528,61
86310,25528,62
86311,25528,63
86312,25528,64
86304,25529,83
86305,25529,98
86306,25529,112
86307,25529,113
86308,25529,187
86300,25530,2
86301,25530,59
86302,25530,106
86303,25530,109
86292,25531,163
86293,25531,167
86294,25531,200
86288,25533,52
86289,25533,135
86290,25533,136
86291,25533,184
86282,25534,52
86283,25534,61
86284,25534,62
86285,25534,63
86286,25534,135
86287,25534,184
86280,25535,113
86281,25535,114
86274,25536,22
86275,25536,29
86276,25536,151
86277,25536,163
86278,25536,174
86279,25536,203
86272,25537,2
86273,25537,179
86270,25540,23
86271,25540,139
86269,25541,8
86267,25542,61
86268,25542,62
86263,25544,61
86264,25544,62
86265,25544,63
86266,25544,65
86251,25557,2
86252,25557,80
86253,25557,106
86254,25557,187
86255,25557,189
86256,25557,191
102486,25561,61
102487,25561,62
102488,25561,63
86248,25562,20
86249,25562,98
86250,25562,113
86242,25563,5
86243,25563,52
86244,25563,61
86245,25563,64
86246,25563,94
86247,25563,184
86239,25566,2
86240,25566,106
86241,25566,109
86295,25567,6
86296,25567,127
86297,25567,163
86298,25567,167
86299,25567,200
86257,25568,4
86258,25568,21
86259,25568,45
86260,25568,74
86261,25568,139
86262,25568,190
86388,25569,98
86389,25569,113
86390,25569,184
86391,25569,220
86322,25570,18
86323,25570,40
86324,25570,184
86237,25571,61
86238,25571,62
86233,25572,2
86234,25572,47
86235,25572,106
86236,25572,189
86230,25586,4
86231,25586,74
86232,25586,75
86198,25591,2
86199,25591,47
86200,25591,106
86201,25591,189
86195,25593,4
86196,25593,74
86197,25593,190
86193,25594,11
86194,25594,61
86192,25595,8
86188,25597,5
86189,25597,7
86190,25597,32
86191,25597,212
86186,25598,21
86187,25598,139
86184,25600,4
86185,25600,71
86182,25602,8
86183,25602,91
86177,25609,11
86178,25609,16
86179,25609,19
86180,25609,83
86181,25609,187
86173,25624,10
86174,25624,11
86175,25624,48
86176,25624,141
86166,25625,4
86167,25625,40
86168,25625,41
86169,25625,74
86170,25625,163
86171,25625,167
86172,25625,200
86489,25637,5
86490,25637,7
86491,25637,113
86485,25638,11
86486,25638,18
86487,25638,141
86488,25638,184
86479,25639,4
86480,25639,8
86481,25639,21
86482,25639,74
86483,25639,139
86484,25639,190
86475,25640,4
86476,25640,71
86477,25640,83
86478,25640,187
86471,25641,4
86472,25641,71
86473,25641,83
86474,25641,187
86468,25642,58
86469,25642,185
86470,25642,187
86462,25643,5
86463,25643,7
86464,25643,113
86465,25643,114
86466,25643,185
86467,25643,187
86459,25645,58
86460,25645,185
86461,25645,187
86160,25661,10
86161,25661,61
86162,25661,112
86163,25661,113
86164,25661,188
86165,25661,211
86152,25662,10
86153,25662,11
86154,25662,61
86155,25662,112
86156,25662,113
86157,25662,141
86158,25662,188
86159,25662,211
86150,25663,21
86151,25663,139
86146,25665,37
86147,25665,61
86148,25665,62
86149,25665,184
85983,25666,22
85984,25666,139
85985,25666,163
85986,25666,172
85987,25666,174
86378,25669,46
86379,25669,69
86380,25669,83
86381,25669,187
86370,25670,40
86371,25670,41
86372,25670,49
86373,25670,57
86374,25670,58
86375,25670,61
86376,25670,66
86377,25670,187
86369,25671,10
86362,25672,6
86363,25672,31
86364,25672,32
86365,25672,52
86366,25672,135
86367,25672,183
86368,25672,184
86358,25673,10
86359,25673,58
86360,25673,186
86361,25673,187
86354,25674,10
86355,25674,61
86356,25674,64
86357,25674,211
86348,25675,5
86349,25675,7
86350,25675,10
86351,25675,49
86352,25675,61
86353,25675,186
86346,25676,46
86347,25676,196
86144,25679,11
86145,25679,141
86137,25680,22
86138,25680,59
86139,25680,60
86140,25680,93
86141,25680,163
86142,25680,168
86143,25680,180
86108,25682,4
86109,25682,74
86110,25682,143
86111,25682,145
86112,25682,190
86102,25684,37
86103,25684,52
86104,25684,58
86105,25684,135
86106,25684,184
86107,25684,187
86095,25685,2
86096,25685,47
86097,25685,80
86098,25685,106
86099,25685,187
86100,25685,189
86101,25685,191
86092,25687,38
86093,25687,136
86094,25687,184
86087,25688,31
86088,25688,32
86089,25688,33
86090,25688,158
86091,25688,212
86086,25689,32
86082,25690,52
86083,25690,135
86084,25690,139
86085,25690,184
86075,25691,37
86076,25691,40
86077,25691,41
86078,25691,43
86079,25691,61
86080,25691,134
86081,25691,184
86073,25692,10
86074,25692,186
86070,25693,8
86071,25693,23
86072,25693,139
86067,25694,61
86068,25694,62
86069,25694,63
86063,25695,11
86064,25695,18
86065,25695,141
86066,25695,184
86061,25733,1
86062,25733,105
86055,25734,37
86056,25734,38
86057,25734,46
86058,25734,52
86059,25734,136
86060,25734,184
86051,25744,46
86052,25744,184
86053,25750,143
86054,25750,146
86025,25752,11
86026,25752,13
86027,25752,139
86028,25752,140
86227,25774,5
86228,25774,7
86229,25774,113
86224,25775,5
86225,25775,7
86226,25775,113
86220,25776,8
86221,25776,23
86222,25776,92
86223,25776,139
86213,25777,10
86214,25777,31
86215,25777,32
86216,25777,48
86217,25777,52
86218,25777,135
86219,25777,184
86207,25778,38
86208,25778,83
86209,25778,136
86210,25778,138
86211,25778,184
86212,25778,187
86202,25779,11
86203,25779,18
86204,25779,22
86205,25779,163
86206,25779,184
86019,25781,2
86020,25781,47
86021,25781,106
86022,25781,184
86023,25781,189
86024,25781,220
86016,25798,61
86017,25798,62
86018,25798,63
86134,25816,5
86135,25816,7
86136,25816,113
86131,25817,18
86132,25817,105
86133,25817,184
86124,25818,31
86125,25818,32
86126,25818,33
86127,25818,52
86128,25818,135
86129,25818,183
86130,25818,184
86118,25819,31
86119,25819,32
86120,25819,52
86121,25819,135
86122,25819,183
86123,25819,184
86113,25820,5
86114,25820,7
86115,25820,10
86116,25820,32
86117,25820,186
86015,25821,46
85981,25844,10
85982,25844,211
85978,25848,80
85979,25848,187
85980,25848,191
85975,25855,61
85976,25855,62
85977,25855,63
85973,25856,61
85974,25856,64
85967,25857,2
85968,25857,47
85969,25857,52
85970,25857,106
85971,25857,184
85972,25857,189
86048,25875,22
86049,25875,163
86050,25875,172
86045,25876,22
86046,25876,163
86047,25876,173
86042,25877,22
86043,25877,163
86044,25877,177
86039,25878,22
86040,25878,163
86041,25878,168
86036,25879,61
86037,25879,62
86038,25879,63
86032,25880,21
86033,25880,23
86034,25880,59
86035,25880,139
86029,25881,61
86030,25881,62
86031,25881,63
85964,25886,61
85965,25886,62
85966,25886,63
85958,25895,6
85959,25895,11
85960,25895,14
85961,25895,98
85962,25895,113
85963,25895,122
85955,25897,53
85956,25897,58
85957,25897,187
85951,25901,20
85952,25901,23
85953,25901,113
85954,25901,139
85945,25906,58
85946,25906,187
85943,25908,58
85944,25908,187
85938,25910,4
85939,25910,38
85940,25910,52
85941,25910,136
85942,25910,184
85933,25911,4
85934,25911,5
85935,25911,7
85936,25911,74
85937,25911,190
85930,25916,52
85931,25916,135
85932,25916,184
85928,25917,11
